event_id,event_type,event_date,primary_country,location_text,lat,lon,low_confidence,article_count,article_indices,rapidpopdescription,magnitude,depth,maximum_wind_speed_kmh,maximum_storm_surge_m,exposed_population,burned_area_ha,people_affected,duration_days,affected_area_km2,affected_country_count,dead,displaced,rapid_missing,rapid_few_people,rapid_unparsed,predicted_alert,prob_orange_or_red,severity_source,gdacs_alertlevel,country_iso2,country_name,key_industries,sector_etfs,sectors_from_kb,sectors_from_text
TC_1100,TC,2025-11-29,HK,Hong Kong,,,True,1,[25726],,,,,,,,,,,,159.0,,,,,green,0.4852405042088848,ml,,HK,Hong Kong,"['insurance', 'agriculture', 'energy', 'tourism']","['IAK', 'MOO', 'XLE', 'JETS']","['insurance', 'agriculture', 'energy', 'tourism']",[]
EQ_1101,EQ,2024-12-01,AF,Afghanistan,,,False,4,"[23167, 23365, 23433, 23891]","1,500 people",6.2,,,,,,,,,,2200.0,,0.0,0.0,0.0,orange_or_red,0.6032224335631974,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1102,EQ,2025-07-29,AF,Afghanistan,,,False,6,"[22618, 24454, 24849, 25403, 22019, 22368]",,6.3,155.0,,,,,,,,,2200.0,,1.0,0.0,0.0,orange_or_red,0.6984204058181888,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1103,EQ,2025-08-01,AF,Khulm,,,False,1,[25301],"2,200 people",6.3,28.0,,,,,,,,,20.0,,0.0,0.0,0.0,orange_or_red,0.5415783344678861,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1104,EQ,2025-08-19,AF,Afghanistan,,,False,2,"[22690, 22743]",800 people,5.2,,,,,,,,,,800.0,,0.0,0.0,0.0,green,0.09799808923768394,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1105,EQ,2025-08-27,AF,Afghanistan,,,False,150,"[23170, 21440, 21600, 21972, 22461, 22686, 22867, 22885, 22956, 22970, 23006, 23020, 23033, 23138, 23150, 23172, 23181, 23194, 23241, 23247, 23273, 23289, 23303, 23360, 23368, 23377, 23401, 23436, 23441, 23537, 23541, 23612, 23655, 23700, 23739, 23786, 23921, 23922, 23956, 23963, 23971, 23997, 25266, 22624, 22900, 22918, 22927, 22934, 22938, 22948, 22972, 22983, 22984, 23016, 23037, 23040, 23054, 23057, 23091, 23189, 23215, 23229, 23270, 23279, 23325, 23355, 23364, 23379, 23410, 23418, 23429, 23456, 23549, 23550, 23569, 23571, 23620, 23623, 23629, 23635, 23638, 23641, 23683, 23685, 23718, 23727, 23742, 23760, 23765, 23782, 23802, 23811, 23815, 23817, 23881, 23892, 23897, 23912, 23920, 23930, 23934, 23946, 23955, 23958, 23970, 23979, 23982, 24006, 22886, 22979, 22988, 23007, 23073, 23074, 23130, 23166, 23211, 23217, 23254, 23261, 23340, 23372, 23404, 23474, 23495, 23595, 23602, 23644, 23734, 23754, 23770, 23771, 23844, 23871, 23907, 23911, 23913, 23948, 23972, 23973, 23974, 23980, 22953, 23296, 23315, 23442, 23462, 23806, 23893, 24027]","1,100 people",6.3,10.0,,,,,,,,,649000.0,,0.0,0.0,0.0,orange_or_red,0.8236095913830962,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1106,EQ,2025-09-04,AF,Afghanistan,,,False,33,"[23043, 23087, 23093, 23116, 23140, 23148, 23240, 23309, 23329, 23353, 23373, 23517, 23558, 23559, 23583, 23603, 23794, 23248, 23297, 23371, 23732, 23847, 23856, 23995, 23291, 23540, 23108, 23455, 23560, 23695, 23706, 23776, 23514]","2,200 people",6.2,10.0,,,,,,,,,2205.0,,1.0,0.0,0.0,orange_or_red,0.8195264383621386,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1107,EQ,2025-09-12,AF,Afghanistan,,,True,1,[23117],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1108,EQ,2025-09-20,AF,Afghanistan,,,False,2,"[23395, 23813]",,6.0,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.795407721002277,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",['agriculture']
EQ_1109,EQ,2025-10-05,AF,Afghanistan,,,True,2,"[24559, 24738]",,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1110,EQ,2025-10-20,AF,Afghanistan,,,False,4,"[23201, 24419, 24948, 25157]",27 people,6.3,80.0,,,,,,,,,2400.0,,0.0,0.0,0.0,green,0.45769702788741556,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1111,EQ,2025-11-02,AF,Afghanistan,,,False,36,"[25038, 25314, 25382, 25518, 24854, 24857, 24858, 24939, 24940, 24987, 25035, 25098, 25133, 25146, 25153, 25163, 25172, 25224, 25272, 25311, 25383, 25385, 25397, 25406, 25412, 25473, 25505, 25543, 25544, 25572, 25587, 25588, 24924, 25537, 25995, 24884]",20 people,6.3,180.0,,,,,,,,,27.0,,1.0,0.0,0.0,green,0.3350205136943398,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
EQ_1112,EQ,2025-11-21,AF,Afghanistan,,,False,1,[25158],,6.3,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7940753954733148,ml,,AF,Afghanistan,"['insurance', 'construction', 'agriculture', 'mining']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'agriculture', 'mining']",[]
DR_1113,DR,2024-11-01,CA,Nova Scotia,,,True,3,"[23566, 24407, 24933]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry']","['MOO', 'XME', 'IAK']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']",[]
DR_1114,DR,2024-11-01,CA,New Brunswick,,,True,2,"[24431, 24749]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry']","['MOO', 'XME', 'IAK']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']",['agriculture']
DR_1115,DR,2025-01-20,CA,B.C.,,,True,2,"[24673, 23882]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry']","['MOO', 'XME', 'IAK']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']",[]
DR_1116,DR,2025-06-01,CA,Toronto,,,True,1,[21541],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry']","['MOO', 'XME', 'IAK']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']",['agriculture']
DR_1117,DR,2025-08-01,CA,Alberta,,,True,3,"[22343, 21443, 25032]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry', 'timber', 'tourism']","['MOO', 'XME', 'IAK', 'WOOD', 'JETS']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']","['agriculture', 'timber', 'tourism']"
DR_1118,DR,2025-08-11,CA,Canada,,,True,1,[21929],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry', 'utilities']","['MOO', 'XME', 'IAK', 'XLU']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']",['utilities']
DR_1119,DR,2025-08-12,CA,Nova Scotia,,,True,1,[21801],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry']","['MOO', 'XME', 'IAK']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']",['agriculture']
DR_1120,DR,2025-09-08,CA,Prince Edward Island,,,True,1,[23159],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry']","['MOO', 'XME', 'IAK']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']",['agriculture']
DR_1121,DR,2025-11-01,CA,N.S.,,,True,2,"[25344, 24802]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry']","['MOO', 'XME', 'IAK']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']",[]
DR_1122,DR,,CA,Newfoundland,,,True,1,[24261],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,CA,Canada,"['agriculture', 'oil', 'mining', 'insurance', 'forestry', 'utilities']","['MOO', 'XME', 'IAK', 'XLU']","['agriculture', 'oil', 'mining', 'insurance', 'forestry']",['utilities']
FL_1123,FL,2025-08-01,VN,Vietnam,,,False,3,"[21447, 21681, 24895]",,,,,,,,,,,,14.0,,,,,green,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']",['tourism']
FL_1124,FL,2025-08-26,VN,Vietnam,,,False,7,"[21452, 22080, 21626, 21881, 22290, 22397, 22688]",,,,,,,,,,,,4.0,,,,,green,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']",['agriculture']
FL_1125,FL,2025-09-28,VN,Vietnam,,,False,5,"[23701, 23080, 23302, 23361, 23625]",,,,,,,,,,,,26.0,,,,,green,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']",[]
FL_1126,FL,2025-10-06,VN,Vietnam,,,True,1,[24149],,,,,,,,,,,,,,,,,green,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']",[]
FL_1127,FL,2025-10-16,VN,Vietnam,,,True,1,[24095],,,,,,,,,,,,,,,,,green,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']",[]
FL_1128,FL,2025-10-26,VN,Vietnam,,,False,23,"[24817, 25279, 24602, 25496, 24069, 24424, 24142, 24143, 24577, 24483, 24584, 24633, 24127, 24504, 24545, 24993, 25238, 25323, 25325, 25338, 25320, 25504, 25533]",,,,,,,,,,,,100.0,,,,,green,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']",['tourism']
FL_1129,FL,2025-11-03,VN,Vietnam,,,False,5,"[25237, 25396, 25003, 24875, 24923]",,,,,,,,,,,,47.0,,,,,green,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']",[]
FL_1130,FL,2025-11-16,VN,Vietnam,,,False,19,"[25099, 25444, 25280, 25445, 24807, 25067, 25077, 25078, 25093, 25315, 25494, 24867, 25117, 25201, 25287, 24974, 25173, 25262, 25490]",,,,,,,,,,,,279.0,,,,,orange_or_red,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['agriculture', 'tourism']"
FL_1131,FL,2025-11-26,VN,Vietnam,,,False,3,"[25182, 25623, 26018]",,,,,,,,,,,,100.0,,,,,green,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']",[]
FL_1132,FL,2025-12-16,VN,Vietnam,,,True,1,[26024],,,,,,,,,,,,,,,,,green,,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'construction', 'textiles', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'textiles', 'tourism']",['tourism']
FL_1133,FL,2025-08-17,AF,Afghanistan,,,True,2,"[21450, 22266]",,,,,,,,,,,,,,,,,green,,ml,,AF,Afghanistan,"['insurance', 'agriculture', 'construction', 'mining']","['IAK', 'MOO', 'XHB', 'XME']","['insurance', 'agriculture', 'construction', 'mining']",[]
FL_1134,FL,2025-09-04,AF,Afghanistan,,,True,1,[23538],,,,,,,,,,,,,,,,,green,,ml,,AF,Afghanistan,"['insurance', 'agriculture', 'construction', 'mining']","['IAK', 'MOO', 'XHB', 'XME']","['insurance', 'agriculture', 'construction', 'mining']",['agriculture']
EQ_1135,EQ,2025-02-20,CA,Winnipeg,,,True,1,[23674],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1136,EQ,2025-07-28,CA,Ontario,,,False,1,[22568],,4.3,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1137,EQ,2025-08-07,CA,Canada,,,False,2,"[21476, 22422]",,7.5,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.8233008120854345,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1138,EQ,2025-09-05,CA,Canada,,,True,1,[23587],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1139,EQ,2025-09-18,CA,B.C.,,,False,1,[23497],,7.8,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.8197327888708131,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1140,EQ,2025-09-30,CA,B.C.,,,False,1,[23721],,4.1,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1141,EQ,2025-10-24,CA,Sudbury,,,False,1,[24436],,3.5,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",['mining']
EQ_1142,EQ,2025-11-27,CA,Quebec,,,True,1,[25184],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1143,EQ,2025-11-28,CA,Kelowna,,,False,1,[25528],,3.6,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1144,EQ,2025-12-06,CA,Whitehorse,,,False,1,[25612],,7.0,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7782978503763354,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1145,EQ,2025-12-06,CA,Canada,,,False,1,[26218],,7.0,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7782978503763354,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1146,EQ,2025-12-30,CA,B.C.,,,False,1,[25813],,9.0,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.8197327888708131,ml,,CA,Canada,"['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XHB', 'MOO', 'XME']","['insurance', 'construction', 'oil', 'agriculture', 'mining', 'forestry']",[]
EQ_1147,EQ,2025-08-05,GT,Guatemala,,,False,2,"[22516, 21496]",,5.9,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7646675286415612,ml,,GT,Guatemala,"['insurance', 'construction']","['IAK', 'XHB']","['insurance', 'construction']",[]
WF_1148,WF,2025-08-20,AL,Albania,,,True,1,[21497],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,AL,Albania,"['insurance', 'utilities', 'timber']","['IAK', 'XLU', 'WOOD']","['insurance', 'utilities', 'timber']",[]
DR_1149,DR,2025-05-01,,New England,,,True,12,"[23242, 21671, 21924, 22215, 23245, 23327, 23337, 24340, 25041, 25149, 25420, 25527]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,GB,United Kingdom,"['agriculture', 'insurance', 'utilities', 'construction', 'financial', 'timber']","['MOO', 'IAK', 'XLU', 'XHB', 'XLF', 'WOOD']","['agriculture', 'insurance', 'utilities', 'construction', 'financial']","['timber', 'agriculture']"
DR_1150,DR,2025-05-01,,Keswick Ridge,,,True,1,[25083],,,,,,,,,,,,80.0,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],[]
DR_1151,DR,2025-08-01,,Europe,,,True,2,"[21503, 24639]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],[]
DR_1152,DR,2025-08-04,,South Florida,,,True,1,[22694],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],[]
DR_1153,DR,2025-08-21,,the District of Columbia,,,True,3,"[21548, 21885, 23154]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],['agriculture']
DR_1154,DR,2025-09-01,,South Texas,,,True,2,"[23465, 23556]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],[]
DR_1155,DR,2025-09-18,,Earth,,,True,3,"[22931, 23288, 24007]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],[]
DR_1156,DR,2025-09-20,,New England,,,True,1,[22942],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,GB,United Kingdom,"['agriculture', 'insurance', 'utilities', 'construction', 'financial']","['MOO', 'IAK', 'XLU', 'XHB', 'XLF']","['agriculture', 'insurance', 'utilities', 'construction', 'financial']",[]
DR_1157,DR,2025-10-01,,N.H.,,,True,3,"[24609, 24766, 24664]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,"['agriculture', 'timber']","['MOO', 'WOOD']",['agriculture'],"['agriculture', 'timber']"
DR_1158,DR,2025-10-13,,St. Lawrence,,,True,2,"[24383, 25417]",,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,ST,Sao Tome and Principe,"['agriculture', 'utilities']","['MOO', 'XLU']",['agriculture'],"['agriculture', 'utilities']"
DR_1159,DR,2025-11-03,,New Brunswickers,,,True,1,[25183],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],[]
DR_1160,DR,2025-11-17,,Sable Island,,,True,1,[25274],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],[]
DR_1161,DR,2025-12-09,,North Karnataka,,,True,1,[26247],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],[]
DR_1162,DR,,,the Avon River,,,True,1,[25439],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],[]
DR_1163,DR,,,eastern Pacific Ocean,,,True,1,[25898],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,,,['agriculture'],['MOO'],['agriculture'],['agriculture']
TC_1164,TC,2025-08-15,PR,Puerto Rico,,,True,1,[21519],,,,,,,,,,,,,,,,,green,0.4852405042088848,ml,,PR,Puerto Rico,"['insurance', 'agriculture', 'energy', 'tourism']","['IAK', 'MOO', 'XLE', 'JETS']","['insurance', 'agriculture', 'energy', 'tourism']",[]
FL_1165,FL,2023-10-21,GB,Chesterfield,,,True,3,"[23118, 23413, 23908]",,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",['construction']
FL_1166,FL,2025-08-10,GB,UK,,,False,3,"[21633, 21521, 21916]",,,,,,,,,,,,,30.0,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",[]
FL_1167,FL,2025-08-27,GB,England,,,True,1,[23909],,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial', 'tourism']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF', 'JETS']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",['tourism']
FL_1168,FL,2025-09-08,GB,England,,,True,2,"[22891, 23761]",,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",[]
FL_1169,FL,2025-10-05,GB,Canterbury,,,True,1,[24526],,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",[]
FL_1170,FL,2025-10-14,GB,Great Britain,,,True,2,"[24597, 24396]",,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",['insurance']
FL_1171,FL,2025-10-23,GB,UK,,,True,2,"[24145, 24711]",,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial', 'tourism']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF', 'JETS']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",['tourism']
FL_1172,FL,2025-11-04,GB,Wales,,,True,3,"[25524, 25136, 25381]",,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",[]
FL_1173,FL,2025-11-14,GB,UK,,,True,5,"[25584, 24929, 25125, 25261, 25460]",,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",[]
FL_1174,FL,2025-11-23,GB,UK,,,True,5,"[25025, 25188, 25493, 25033, 25076]",,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial', 'tourism']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF', 'JETS']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",['tourism']
FL_1175,FL,2025-12-01,GB,UK,,,True,6,"[25910, 26156, 26243, 25707, 26176, 26212]",,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",[]
FL_1176,FL,2025-12-09,GB,UK,,,True,4,"[26049, 26248, 25716, 26252]",,,,,,,,,,,,,,,,,green,,ml,,GB,United Kingdom,"['insurance', 'agriculture', 'construction', 'utilities', 'financial', 'tourism']","['IAK', 'MOO', 'XHB', 'XLU', 'XLF', 'JETS']","['insurance', 'agriculture', 'construction', 'utilities', 'financial']",['tourism']
EQ_1177,EQ,2025-08-21,AQ,Antarctica,,,False,4,"[22002, 22449, 21527, 21772]",,8.0,11.0,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.976029256285766,ml,,AQ,Antarctica,"['insurance', 'construction']","['IAK', 'XHB']","['insurance', 'construction']",[]
EQ_1178,EQ,2025-09-20,AQ,Antarctica,,,False,1,[23735],,5.2,29.0,,,,,,,,,,,1.0,0.0,0.0,green,0.1024153070591046,ml,,AQ,Antarctica,"['insurance', 'construction']","['IAK', 'XHB']","['insurance', 'construction']",[]
EQ_1179,EQ,2025-10-10,AQ,Antarctica,,,False,1,[24141],,7.8,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.8197327888708131,ml,,AQ,Antarctica,"['insurance', 'construction']","['IAK', 'XHB']","['insurance', 'construction']",[]
