eventid,eventtype,alertlevel,country,fromdate,todate,magnitude,depth,rapidpopdescription,maximum_wind_speed_kmh,maximum_storm_surge_m,exposed_population,duration_days,burned_area_ha,people_affected,affected_area_km2,affected_country_count,severity_level,severity_text
1000339,TC,green,Cook Islands,2017-02-21T00:00:00,2017-02-22T00:00:00,,,,,,,,,,,,,
1000338,TC,green,Australia,2017-02-20T00:00:00,2017-02-20T12:00:00,,,,,,,,,,,,,
1000337,TC,orange,Mozambique,2017-02-13T12:00:00,2017-02-16T00:00:00,,,,,,,,,,,,,
1000336,TC,green,Miscellaneous (French) Indian Ocean Islands,2017-02-04T12:00:00,2017-02-11T12:00:00,,,,,,,,,,,,,
1000335,TC,green,Australia,2017-01-27T06:00:00,2017-01-29T06:00:00,,,,,,,,,,,,,
1000334,TC,green,,2017-01-07T18:00:00,2017-01-16T00:00:00,,,,,,,,,,,,,
1000333,TC,red,Philippines,2016-12-21T06:00:00,2016-12-28T00:00:00,,,,,,,,,,,,,
1000332,TC,green,,2016-12-19T18:00:00,2016-12-23T18:00:00,,,,,,,,,,,,,
1000331,TC,red,India,2016-12-07T12:00:00,2016-12-12T06:00:00,,,,,,,,,,,,,
1000330,TC,orange,"Sri Lanka, India",2016-11-29T18:00:00,2016-12-01T12:00:00,,,,,,,,,,,,,
1000329,TC,green,Philippines,2016-11-24T12:00:00,2016-11-28T06:00:00,,,,,,,,,,,,,
1000328,TC,orange,"Nicaragua, Costa Rica",2016-11-21T09:00:00,2016-11-26T12:00:00,,,,,,,,,,,,,
1000327,TC,green,,2016-11-14T03:00:00,2016-11-15T00:00:00,,,,,,,,,,,,,
1000325,TC,green,,2016-11-09T18:00:00,2016-11-12T06:00:00,,,,,,,,,,,,,
1000326,TC,green,,2016-11-11T00:00:00,2016-11-12T06:00:00,,,,,,,,,,,,,
1000324,TC,green,,2016-11-02T18:00:00,2016-11-07T06:00:00,,,,,,,,,,,,,
1000322,TC,green,,2016-10-23T09:00:00,2016-10-28T06:00:00,,,,,,,,,,,,,
1000323,TC,green,,2016-10-25T00:00:00,2016-10-26T18:00:00,,,,,,,,,,,,,
1000321,TC,red,"China, Philippines",2016-10-14T18:00:00,2016-10-21T06:00:00,,,,,,,,,,,,,
1000320,TC,red,"China, Philippines",2016-10-12T12:00:00,2016-10-19T06:00:00,,,,,,,,,,,,,
1000317,TC,orange,Bermuda,2016-10-04T15:00:00,2016-10-18T09:00:00,,,,,,,,,,,,,
1000318,TC,green,,2016-10-05T12:00:00,2016-10-13T12:00:00,,,,,,,,,,,,,
1000319,TC,green,,2016-10-08T06:00:00,2016-10-12T06:00:00,,,,,,,,,,,,,
1000316,TC,red,"United States, Bahamas, Cuba, Haiti",2016-09-28T15:00:00,2016-10-09T21:00:00,,,,,,,,,,,,,
1000315,TC,orange,"Korea, Republic of, Japan",2016-09-28T00:00:00,2016-10-05T06:00:00,,,,,,,,,,,,,
1000314,TC,green,,2016-09-26T15:00:00,2016-09-30T15:00:00,,,,,,,,,,,,,
1000313,TC,green,,2016-09-25T17:00:00,2016-09-29T15:00:00,,,,,,,,,,,,,
1000312,TC,red,China,2016-09-23T00:00:00,2016-09-27T18:00:00,,,,,,,,,,,,,
1000309,TC,green,Bermuda,2016-09-14T15:00:00,2016-09-25T15:00:00,,,,,,,,,,,,,
1000311,TC,green,,2016-09-19T21:00:00,2016-09-25T03:00:00,,,,,,,,,,,,,
1000310,TC,green,,2016-09-18T03:00:00,2016-09-21T03:00:00,,,,,,,,,,,,,
1000305,TC,orange,Japan,2016-09-11T18:00:00,2016-09-20T18:00:00,,,,,,,,,,,,,
1000308,TC,green,United States,2016-09-14T03:00:00,2016-09-19T03:00:00,,,,,,,,,,,,,
1000303,TC,green,,2016-09-11T03:00:00,2016-09-17T03:00:00,,,,,,,,,,,,,
1000307,TC,green,Iceland,2016-09-12T15:00:00,2016-09-16T15:00:00,,,,,,,,,,,,,
1000302,TC,red,"China, Japan",2016-09-08T18:00:00,2016-09-14T18:00:00,,,,,,,,,,,,,
1000306,TC,green,,2016-09-12T00:00:00,2016-09-12T18:00:00,,,,,,,,,,,,,
1000304,TC,green,,2016-09-11T00:00:00,2016-09-11T18:00:00,,,,,,,,,,,,,
1000301,TC,orange,Mexico,2016-09-04T21:00:00,2016-09-07T21:00:00,,,,,,,,,,,,,
1000296,TC,green,United States,2016-08-24T21:00:00,2016-09-07T21:00:00,,,,,,,,,,,,,
1000299,TC,green,United States,2016-08-28T21:00:00,2016-09-06T18:00:00,,,,,,,,,,,,,
1000300,TC,green,Japan,2016-08-31T12:00:00,2016-09-05T00:00:00,,,,,,,,,,,,,
1000294,TC,green,Portugal,2016-08-22T21:00:00,2016-09-03T09:00:00,,,,,,,,,,,,,
1000297,TC,green,United States,2016-08-26T21:00:00,2016-09-03T03:00:00,,,,,,,,,,,,,
1000298,TC,green,,2016-08-28T15:00:00,2016-09-01T09:00:00,,,,,,,,,,,,,
1000290,TC,green,,2016-08-18T00:00:00,2016-08-30T18:00:00,,,,,,,,,,,,,
1000295,TC,green,,2016-08-23T06:00:00,2016-08-24T12:00:00,,,,,,,,,,,,,
1000292,TC,green,Mexico,2016-08-18T21:00:00,2016-08-23T21:00:00,,,,,,,,,,,,,
1000288,TC,green,,2016-08-17T03:00:00,2016-08-23T15:00:00,,,,,,,,,,,,,
1000289,TC,green,Japan,2016-08-17T18:00:00,2016-08-22T18:00:00,,,,,,,,,,,,,
1000293,TC,green,Japan,2016-08-20T12:00:00,2016-08-21T00:00:00,,,,,,,,,,,,,
1000291,TC,orange,"Viet Nam, China, Laos, Myanmar",2016-08-18T00:00:00,2016-08-19T06:00:00,,,,,,,,,,,,,
1000287,TC,green,"Japan, Russian Federation",2016-08-13T06:00:00,2016-08-17T00:00:00,,,,,,,,,,,,,
1000286,TC,green,"Japan, Russian Federation",2016-08-08T06:00:00,2016-08-14T12:00:00,,,,,,,,,,,,,
1000285,TC,green,Mexico,2016-08-07T09:00:00,2016-08-09T21:00:00,,,,,,,,,,,,,
1000283,TC,green,,2016-08-02T21:00:00,2016-08-08T21:00:00,,,,,,,,,,,,,
1000284,TC,green,"Japan, Russian Federation",2016-08-04T12:00:00,2016-08-08T18:00:00,,,,,,,,,,,,,
1000282,TC,orange,"Guatemala, Belize",2016-08-02T16:00:00,2016-08-06T15:00:00,,,,,,,,,,,,,
1000281,TC,green,,2016-07-31T16:30:00,2016-08-03T21:00:00,,,,,,,,,,,,,
1000280,TC,orange,,2016-07-29T12:00:00,2016-08-02T00:00:00,,,,,,,,,,,,,
1000276,TC,green,,2016-07-21T21:00:00,2016-07-28T21:00:00,,,,,,,,,,,,,
1000277,TC,green,,2016-07-21T21:00:00,2016-07-27T15:00:00,,,,,,,,,,,,,
1000279,TC,orange,,2016-07-25T12:00:00,2016-07-27T12:00:00,,,,,,,,,,,,,
1000272,TC,green,,2016-07-11T21:00:00,2016-07-26T03:00:00,,,,,,,,,,,,,
1000278,TC,green,,2016-07-23T12:00:00,2016-07-24T06:00:00,,,,,,,,,,,,,
1000273,TC,green,,2016-07-15T15:00:00,2016-07-22T15:00:00,,,,,,,,,,,,,
1000274,TC,green,,2016-07-16T06:00:00,2016-07-19T18:00:00,,,,,,,,,,,,,
1000275,TC,green,,2016-07-17T06:00:00,2016-07-17T12:00:00,,,,,,,,,,,,,
1000271,TC,green,,2016-07-06T21:00:00,2016-07-16T03:00:00,,,,,,,,,,,,,
1000269,TC,green,,2016-07-03T03:00:00,2016-07-10T15:00:00,,,,,,,,,,,,,
1000270,TC,red,,2016-07-03T00:00:00,2016-07-09T06:00:00,,,,,,,,,,,,,
1000268,TC,green,,2016-07-02T03:00:00,2016-07-05T00:00:00,,,,,,,,,,,,,
1000267,TC,green,,2016-06-27T00:00:00,2016-06-28T18:00:00,,,,,,,,,,,,,
1000266,TC,green,,2016-06-19T21:00:00,2016-06-21T09:00:00,,,,,,,,,,,,,
1000265,TC,green,,2016-06-06T21:00:00,2016-06-08T12:00:00,,,,,,,,,,,,,
1000264,TC,green,,2016-06-05T15:00:00,2016-06-07T21:00:00,,,,,,,,,,,,,
1000263,TC,green,,2016-05-27T21:00:00,2016-06-05T03:00:00,,,,,,,,,,,,,
1000262,TC,orange,"India, Myanmar, Bangladesh",2016-05-18T06:00:00,2016-05-21T12:00:00,,,,,,,,,,,,,
1000261,TC,orange,,2016-04-20T00:00:00,2016-04-24T18:00:00,,,,,,,,,,,,,
1000260,TC,green,,2016-04-11T18:00:00,2016-04-24T06:00:00,,,,,,,,,,,,,
1000259,TC,green,,2016-04-05T06:00:00,2016-04-07T06:00:00,,,,,,,,,,,,,
1000258,TC,green,,2016-03-28T18:00:00,2016-03-30T06:00:00,,,,,,,,,,,,,
1000256,TC,green,,2016-03-15T18:00:00,2016-03-22T06:00:00,,,,,,,,,,,,,
1000257,TC,green,,2016-03-16T00:00:00,2016-03-16T12:00:00,,,,,,,,,,,,,
1000255,TC,green,,2016-02-25T00:00:00,2016-02-26T12:00:00,,,,,,,,,,,,,
1000252,TC,red,Fiji,2016-02-10T12:00:00,2016-02-24T18:00:00,,,,,,,,,,,,,
1000254,TC,green,,2016-02-13T12:00:00,2016-02-19T00:00:00,,,,,,,,,,,,,
1000253,TC,green,,2016-02-10T18:00:00,2016-02-13T18:00:00,,,,120.3696,,,,,,,,,
1000251,TC,green,,2016-02-10T12:00:00,2016-02-12T00:00:00,,,,92.592,,,,,,,,,
1000250,TC,green,,2016-01-29T00:00:00,2016-01-30T18:00:00,,,,129.6288,,,,,,,,,
1000249,TC,green,,2016-01-21T12:00:00,2016-01-25T12:00:00,,,,175.9248,,,,,,,,,
1000248,TC,green,,2016-01-14T18:00:00,2016-01-22T18:00:00,,,,212.9616,,,,,,,,,
1000247,TC,green,,2016-01-13T21:00:00,2016-01-15T21:00:00,,,,148.1472,,,,,,,,,
1000246,TC,green,,2016-01-07T15:00:00,2016-01-15T03:00:00,,,,157.4064,,,,,,,,,
1000244,TC,orange,,2015-12-30T06:00:00,2016-01-12T18:00:00,,,,231.48,,,,,,,,,
1000245,TC,green,,2015-12-31T03:00:00,2016-01-01T15:00:00,,,,74.0736,,,,,,,,,
1000243,TC,green,,2015-12-16T18:00:00,2015-12-18T00:00:00,,,,55.5552,,,,,,,,,
1000242,TC,red,,2015-12-11T12:00:00,2015-12-16T18:00:00,,,,249.9984,,,,,,,,,
1000241,TC,green,,2015-12-10T06:00:00,2015-12-12T06:00:00,,,,92.592,,,,,,,,,
1000240,TC,green,,2015-11-27T18:00:00,2015-11-29T18:00:00,,,,101.8512,,,,,,,,,
1000239,TC,green,Mexico,2015-11-23T21:00:00,2015-11-28T12:00:00,,,,231.48,,,,,,,,,
1000236,TC,green,,2015-11-17T00:00:00,2015-11-26T00:00:00,,,,240.7392,,,,,,,,,
1000238,TC,green,,2015-11-20T12:00:00,2015-11-24T12:00:00,,,,111.1104,,,,,,,,,
1000237,TC,green,,2015-11-18T16:00:00,2015-11-22T21:00:00,,,,111.1104,,,,,,,,,
1000235,TC,green,,2015-11-09T03:00:00,2015-11-12T09:00:00,,,,129.6288,,,,,,,,,
1000234,TC,orange,,2015-11-05T06:00:00,2015-11-10T00:00:00,,,,203.7024,,,,,,,,,
1000233,TC,orange,,2015-10-28T18:00:00,2015-11-03T18:00:00,,,,222.2208,,,,,,,,,
1000229,TC,green,,2015-10-15T03:00:00,2015-10-27T15:00:00,,,,249.9984,,,,,,,,,
1000231,TC,red,,2015-10-20T15:00:00,2015-10-24T21:00:00,,,,333.3312,,,,,,,,,
1000228,TC,green,,2015-10-13T06:00:00,2015-10-24T18:00:00,,,,268.5168,,,,,,,,,
1000232,TC,green,,2015-10-22T00:00:00,2015-10-22T18:00:00,,,,55.5552,,,,,,,,,
1000227,TC,red,Philippines,2015-10-13T00:00:00,2015-10-21T00:00:00,,,,259.2576,,,,,,,,,
1000230,TC,green,,2015-10-15T18:00:00,2015-10-17T18:00:00,,,,83.3328,,,,,,,,,
1000225,TC,green,,2015-10-09T15:00:00,2015-10-15T21:00:00,,,,157.4064,,,,,,,,,
1000226,TC,green,,2015-10-09T18:00:00,2015-10-11T06:00:00,,,,83.3328,,,,,,,,,
1000223,TC,green,"Canada, United States",2015-10-03T09:00:00,2015-10-08T15:00:00,,,,175.9248,,,,,,,,,
1000220,TC,green,Bahamas,2015-09-28T03:00:00,2015-10-08T03:00:00,,,,249.9984,,,,,,,,,
1000222,TC,green,"Russian Federation, Japan, United States Minor Outlying Islands",2015-10-02T12:00:00,2015-10-07T18:00:00,,,,157.4064,,,,,,,,,
1000224,TC,green,,2015-10-03T15:00:00,2015-10-04T15:00:00,,,,83.3328,,,,,,,,,
1000221,TC,orange,China,2015-10-01T00:00:00,2015-10-04T12:00:00,,,,212.9616,,,,,,,,,
1000219,TC,green,Mexico,2015-09-26T21:00:00,2015-10-01T09:00:00,,,,129.6288,,,,,,,,,
1000218,TC,green,,2015-09-25T03:00:00,2015-09-29T03:00:00,,,,101.8512,,,,,,,,,
1000217,TC,red,"Japan, China",2015-09-21T18:00:00,2015-09-29T00:00:00,,,,240.7392,,,,,,,,,
1000214,TC,green,,2015-09-18T15:00:00,2015-09-27T21:00:00,,,,120.3696,,,,,,,,,
1000215,TC,green,,2015-09-19T03:00:00,2015-09-22T21:00:00,,,,92.592,,,,,,,,,
1000216,TC,green,,2015-09-20T21:00:00,2015-09-21T21:00:00,,,,55.5552,,,,,,,,,
1000212,TC,green,,2015-09-14T18:00:00,2015-09-20T12:00:00,,,,212.9616,,,,,,,,,
1000213,TC,green,,2015-09-16T15:00:00,2015-09-19T21:00:00,,,,55.5552,,,,,,,,,
1000211,TC,green,,2015-09-13T12:00:00,2015-09-14T12:00:00,,,,83.3328,,,,,,,,,
1000210,TC,green,,2015-09-09T09:00:00,2015-09-11T21:00:00,,,,92.592,,,,,,,,,
1000200,TC,green,,2015-08-20T21:00:00,2015-09-11T00:00:00,,,,240.7392,,574575.0,,,,,,,
1000208,TC,green,Mexico,2015-09-06T03:00:00,2015-09-10T21:00:00,,,,203.7024,,,,,,,,,
1000204,TC,green,,2015-08-26T21:00:00,2015-09-10T03:00:00,,,,259.2576,,,,,,,,,
1000207,TC,green,,2015-09-05T15:00:00,2015-09-09T15:00:00,,,,101.8512,,,,,,,,,
1000209,TC,green,Japan,2015-09-06T18:00:00,2015-09-09T06:00:00,,,,111.1104,,,,,,,,,
1000205,TC,green,,2015-08-30T05:30:00,2015-09-06T21:00:00,,,,138.888,,491384.0,,,,,,,
1000206,TC,green,,2015-08-31T21:00:00,2015-09-05T15:00:00,,,,92.592,,227.0,,,,,,,
1000202,TC,green,,2015-08-25T03:00:00,2015-09-05T03:00:00,,,,231.48,,,,,,,,,
1000203,TC,orange,"Cuba, Haiti, Puerto Rico, Dominican Republic, United States, Antigua and Barbuda, Jamaica, Virgin Islands, British, Virgin Islands, U.S., Guadeloupe, Saint Kitts and Nevis, Montserrat, Anguilla",2015-08-25T03:00:00,2015-08-29T13:30:00,,,,138.888,,29205412.0,,,,,,,
1000201,TC,green,,2015-08-21T03:00:00,2015-08-26T21:00:00,,,,129.6288,,24.0,,,,,,,
1000196,TC,orange,"Philippines, Japan",2015-08-14T00:00:00,2015-08-25T12:00:00,,,,277.776,,30162696.0,,,,,,,
1000197,TC,green,,2015-08-14T06:00:00,2015-08-25T00:00:00,,,,259.2576,,2235.0,,,,,,,
1000199,TC,green,"Dominica, Martinique, Guadeloupe, Montserrat",2015-08-18T15:00:00,2015-08-24T09:00:00,,,,175.9248,,583518.0,,,,,,,
1000198,TC,green,,2015-08-16T03:00:00,2015-08-18T09:00:00,,,,64.8144,,,,,,,,,
1000194,TC,green,,2015-08-06T03:00:00,2015-08-14T03:00:00,,,,231.48,,,,,,,,,
1000195,TC,green,,2015-08-07T00:00:00,2015-08-13T18:00:00,,,,129.6288,,,,,,,,,
1000191,TC,red,"China, Northern Mariana Islands",2015-07-30T06:00:00,2015-08-08T18:00:00,,,,268.5168,,94002323.0,,,,,,,
1000190,TC,green,United States,2015-07-30T03:00:00,2015-08-07T15:00:00,,,,185.184,,246023.0,,,,,,,
1000192,TC,green,,2015-08-02T12:00:00,2015-08-04T12:00:00,,,,55.5552,,,,,,,,,
1000193,TC,green,,2015-08-02T18:00:00,2015-08-03T18:00:00,,,,83.3328,,,,,,,,,
1000188,TC,green,,2015-07-27T21:00:00,2015-07-30T15:00:00,,,,64.8144,,,,,,,,,
1000189,TC,orange,"India, Bangladesh, Myanmar",2015-07-29T00:00:00,2015-07-30T06:00:00,,,,83.3328,,73612941.0,,,,,,,
1000178,TC,green,"United States Minor Outlying Islands, Japan",2015-07-10T09:00:00,2015-07-26T12:00:00,,,,222.2208,,9350110.0,,,,,,,
1000187,TC,green,,2015-07-23T06:00:00,2015-07-25T06:00:00,,,,74.0736,,,,,,,,,
1000186,TC,green,,2015-07-23T09:00:00,2015-07-25T03:00:00,,,,64.8144,,227.0,,,,,,,
1000182,TC,green,Mexico,2015-07-11T15:00:00,2015-07-19T03:00:00,,,,240.7392,,656.0,,,,,,,
1000183,TC,green,,2015-07-12T16:00:00,2015-07-18T03:00:00,,,,92.592,,,,,,,,,
1000176,TC,green,Japan,2015-07-03T12:00:00,2015-07-18T00:00:00,,,,259.2576,,30996380.0,,,,,,,
1000184,TC,green,"Saint Pierre and Miquelon, Canada",2015-07-13T17:00:00,2015-07-15T03:00:00,,,,83.3328,,38277.0,,,,,,,
1000179,TC,green,,2015-07-10T09:00:00,2015-07-13T15:00:00,,,,120.3696,,,,,,,,,
1000172,TC,orange,"Japan, China",2015-06-30T12:00:00,2015-07-12T18:00:00,,,,240.7392,,160681164.0,,,,,,,
1000177,TC,green,,2015-07-08T03:00:00,2015-07-10T15:00:00,,,,83.3328,,,,,,,,,
1000175,TC,green,"Philippines, China",2015-07-02T00:00:00,2015-07-09T18:00:00,,,,157.4064,,102206899.0,,,,,,,
1000171,TC,green,Solomon Islands,2015-06-30T12:00:00,2015-07-04T00:00:00,,,,111.1104,,381993.0,,,,,,,
1000170,TC,green,China,2015-06-20T12:00:00,2015-06-24T00:00:00,,,,83.3328,,8735804.0,,,,,,,
1000168,TC,green,Mexico,2015-06-11T15:00:00,2015-06-17T21:00:00,,,,167.371776,,,,,,,,,
1000169,TC,green,United States,2015-06-16T03:00:00,2015-06-17T09:00:00,,,,93.341952,,,,,,,,,
1000167,TC,green,Oman,2015-06-08T12:00:00,2015-06-11T18:00:00,,,,130.356864,,,,,,,,,
1000166,TC,green,Mexico,2015-06-01T15:00:00,2015-06-09T09:00:00,,,,259.104384,,,,,,,,,
1000165,TC,green,,2015-05-28T15:00:00,2015-06-04T21:00:00,,,,231.745536,,,,,,,,,
1000163,TC,orange,Guam,2015-05-09T18:00:00,2015-05-19T12:00:00,,,,268.760448,,,,,,,,,
1000162,TC,red,"Japan, Philippines",2015-05-03T18:00:00,2015-05-12T06:00:00,,,,259.104384,,,,,,,,,
1000164,TC,green,United States,2015-05-08T03:00:00,2015-05-10T21:00:00,,,,93.341952,,,,,,,,,
1000161,TC,green,Australia,2015-04-29T06:00:00,2015-05-01T12:00:00,,,,212.433408,,,,,,,,,
1000159,TC,green,,2015-04-07T00:00:00,2015-04-12T06:00:00,,,,259.104384,,,,,,,,,
1000160,TC,green,New Caledonia,2015-04-11T00:00:00,2015-04-12T00:00:00,,,,138.403584,,,,,,,,,
1000158,TC,green,,2015-04-06T06:00:00,2015-04-08T06:00:00,,,,194.730624,,,,,,,,,
1000157,TC,green,,2015-04-04T12:00:00,2015-04-06T12:00:00,,,,93.341952,,,,,,,,,
1000155,TC,green,Philippines,2015-03-27T00:00:00,2015-04-05T00:00:00,,,,259.2576,,45831.0,,,,,,,
1000150,TC,green,Australia,2015-03-10T18:00:00,2015-03-24T06:00:00,,,,185.07456,,,,,,,,,
1000154,TC,green,,2015-03-22T00:00:00,2015-03-23T00:00:00,,,,83.685888,,,,,,,,,
1000152,TC,green,"Guam, Northern Mariana Islands",2015-03-11T18:00:00,2015-03-18T00:00:00,,,,130.356864,,,,,,,,,
1000149,TC,red,Vanuatu,2015-03-09T12:00:00,2015-03-15T12:00:00,,,,278.416512,,,,,,,,,
1000151,TC,green,Australia,2015-03-11T12:00:00,2015-03-13T12:00:00,,,,157.715712,,,,,,,,,
1000148,TC,green,Miscellaneous (French) Indian Ocean Islands,2015-03-08T18:00:00,2015-03-10T06:00:00,,,,101.388672,,,,,,,,,
1000147,TC,green,,2015-03-05T12:00:00,2015-03-07T06:00:00,,,,101.388672,,,,,,,,,
1000146,TC,green,,2015-02-24T18:00:00,2015-02-28T06:00:00,,,,175.418496,,,,,,,,,
1000145,TC,green,Australia,2015-02-18T12:00:00,2015-02-20T06:00:00,,,,204.386688,,,,,,,,,
1000144,TC,green,Australia,2015-02-16T18:00:00,2015-02-19T18:00:00,,,,167.371776,,,,,,,,,
1000143,TC,green,,2015-02-07T18:00:00,2015-02-11T12:00:00,,,,222.089472,,,,,,,,,
1000142,TC,green,,2015-02-06T18:00:00,2015-02-08T18:00:00,,,,101.388672,,,,,,,,,
1000141,TC,green,,2015-01-31T06:00:00,2015-02-03T06:00:00,,,,167.371776,,,,,,,,,
1000140,TC,green,,2015-01-28T12:00:00,2015-02-02T12:00:00,,,,278.416512,,,,,,,,,
1000139,TC,green,,2015-01-27T18:00:00,2015-01-29T06:00:00,,,,111.044736,,,,,,,,,
1000138,TC,green,French Polynesia,2015-01-21T06:00:00,2015-01-24T06:00:00,,,,175.418496,,,,,,,,,
1000134,TC,green,Mauritius,2015-01-11T18:00:00,2015-01-18T18:00:00,,,,278.416512,,,,,,,,,
1000135,TC,orange,Philippines,2015-01-14T12:00:00,2015-01-18T18:00:00,,,,130.356864,,,,,,,,,
1000136,TC,green,Madagascar,2015-01-16T00:00:00,2015-01-18T00:00:00,,,,93.341952,,,,,,,,,
1000132,TC,green,,2014-12-25T00:00:00,2014-12-31T12:00:00,,,,231.745536,,,,,,,,,
1000133,TC,green,Philippines,2014-12-28T00:00:00,2014-12-28T18:00:00,,,,93.341952,,,,,,,,,
1000131,TC,green,,2014-12-11T18:00:00,2014-12-13T06:00:00,,,,111.044736,,,,,,,,,
1000130,TC,red,Philippines,2014-12-01T12:00:00,2014-12-12T00:00:00,,,,315.431424,,,,,,,,,
1000128,TC,green,"Cambodia, Viet Nam, Laos",2014-11-28T06:00:00,2014-11-29T18:00:00,,,,120.7008,,,,,,,,,
1000129,TC,green,,2014-11-28T12:00:00,2014-11-29T12:00:00,,,,83.685888,,,,,,,,,
1000127,TC,green,,2014-11-16T18:00:00,2014-11-19T18:00:00,,,,130.356864,,,,,,,,,
1000126,TC,green,,2014-11-06T00:00:00,2014-11-07T18:00:00,,,,83.685888,,,,,,,,,
1000125,TC,green,,2014-10-31T12:00:00,2014-11-06T00:00:00,,,,315.431424,,,,,,,,,
1000123,TC,green,Mexico,2014-10-30T21:00:00,2014-11-05T15:00:00,,,,185.07456,,,,,,,,,
1000122,TC,green,,2014-10-26T12:00:00,2014-10-30T18:00:00,,,,231.745536,,,,,,,,,
1000120,TC,green,"Honduras, Nicaragua",2014-10-27T15:00:00,2014-10-27T21:00:00,,,,83.685888,,,,,,,,,
1000113,TC,green,"United States, Canada",2014-10-14T00:00:00,2014-10-26T12:00:00,,,,148.059648,,,,,,,,,
1000112,TC,orange,"Bermuda, Anguilla, Canada",2014-10-12T17:30:00,2014-10-19T21:00:00,,,,231.745536,,,,,,,,,
1000121,TC,green,Mexico,2014-10-18T03:00:00,2014-10-18T21:00:00,,,,101.388672,,,,,,,,,
1000102,TC,green,Japan,2014-10-03T12:00:00,2014-10-14T00:00:00,,,,305.77536,,,,,,,,,
1000103,TC,red,India,2014-10-08T12:00:00,2014-10-12T12:00:00,,,,212.433408,,,,,,,,,
1000111,TC,green,Bermuda,2014-10-10T15:00:00,2014-10-10T15:00:00,,,,120.7008,,,,,,,,,
1000101,TC,green,Mexico,2014-10-02T09:00:00,2014-10-08T03:00:00,,,,212.433408,,,,,,,,,
48205,TC,green,Japan,2014-09-29T06:00:00,2014-10-06T06:00:00,,,,241.4016,,,,,,,,,
48127,TC,green,,2014-09-25T03:00:00,2014-09-30T21:00:00,,,,148.059648,,,,,,,,,
48126,TC,green,,2014-09-24T12:00:00,2014-09-29T00:00:00,,,,148.059648,,,,,,,,,
47998,TC,green,"China, Philippines",2014-09-17T18:00:00,2014-09-23T12:00:00,,,,167.371776,,,,,,,,,
47949,TC,green,,2014-09-16T09:00:00,2014-09-22T15:00:00,,,,148.059648,,,,,,,,,
47847,TC,green,,2014-09-12T03:00:00,2014-09-19T21:00:00,,,,194.730624,,,,,,,,,
47803,TC,red,Mexico,2014-09-10T15:00:00,2014-09-17T15:00:00,,,,241.4016,,,,,,,,,
47823,TC,red,"Philippines, China, Viet Nam",2014-09-12T06:00:00,2014-09-16T18:00:00,,,,185.07456,,,,,,,,,
47849,TC,green,,2014-09-11T15:30:00,2014-09-14T21:00:00,,,,64.37376,,,,,,,,,
47732,TC,green,,2014-09-07T06:00:00,2014-09-09T12:00:00,,,,120.7008,,,,,,,,,
47642,TC,green,Mexico,2014-09-02T15:00:00,2014-09-08T09:00:00,,,,194.730624,,,,,,,,,
47737,TC,green,,2014-09-07T06:00:00,2014-09-08T00:00:00,,,,46.670976,,,,,,,,,
47632,TC,green,Mexico,2014-09-02T09:00:00,2014-09-03T09:00:00,,,,93.341952,,,,,,,,,
47478,TC,green,Bahamas,2014-08-24T15:00:00,2014-08-29T15:00:00,,,,148.059648,,,,,,,,,
47442,TC,green,Mexico,2014-08-22T09:00:00,2014-08-29T09:00:00,,,,259.104384,,,,,,,,,
47256,TC,green,,2014-08-18T15:00:00,2014-08-27T03:00:00,,,,130.356864,,,,,,,,,
47336,TC,green,,2014-08-19T03:00:00,2014-08-24T03:00:00,,,,120.7008,,,,,,,,,
47089,TC,green,,2014-08-04T09:00:00,2014-08-12T21:00:00,,,,194.730624,,,,,,,,,
46899,TC,green,,2014-07-25T09:00:00,2014-08-11T18:00:00,,,,231.745536,,,,,,,,,
46967,TC,green,Japan,2014-07-29T06:00:00,2014-08-10T00:00:00,,,,259.104384,,,,,,,,,
47020,TC,green,United States,2014-07-31T21:00:00,2014-08-09T09:00:00,,,,222.089472,,,,,,,,,
47041,TC,green,"China, Korea, Republic of",2014-08-02T06:00:00,2014-08-03T18:00:00,,,,74.029824,,,,,,,,,
46927,TC,green,Mexico,2014-07-26T21:00:00,2014-07-29T15:00:00,,,,120.7008,,,,,,,,,
46757,TC,orange,China,2014-07-18T00:00:00,2014-07-23T12:00:00,,,,204.386688,,,,,,,,,
46848,TC,green,,2014-07-21T21:00:00,2014-07-23T09:00:00,,,,56.32704,,,,,,,,,
46762,TC,green,,2014-07-17T22:00:00,2014-07-19T12:00:00,,,,93.341952,,,,,,,,,
46636,TC,red,"China, Viet Nam, Philippines",2014-07-14T00:00:00,2014-07-19T00:00:00,,,,249.44832,,,,,,,,,
46501,TC,green,Japan,2014-07-04T06:00:00,2014-07-10T12:00:00,,,,278.416512,,,,,,,,,
46588,TC,green,,2014-07-07T22:30:00,2014-07-09T09:00:00,,,,101.388672,,,,,,,,,
46426,TC,green,,2014-07-01T15:00:00,2014-07-05T15:00:00,,,,74.029824,,,,,,,,,
46478,TC,green,United States,2014-07-01T15:00:00,2014-07-05T15:00:00,,,,167.371776,,,,,,,,,
46467,TC,green,Mexico,2014-07-01T15:00:00,2014-07-02T09:00:00,,,,74.029824,,,,,,,,,
46111,TC,green,China,2014-06-14T06:00:00,2014-06-17T18:00:00,,,,83.685888,,,,,,,,,
46048,TC,green,Mexico,2014-06-10T03:00:00,2014-06-15T21:00:00,,,,241.4016,,,,,,,,,
